	ArtistID	Artist	Similar_artists	Weight	Artist_id
39598	10797	Cinedisco	Deluxe Trio	1.0	10803
39599	10800	Dandara	Deluxe Trio	0.805064	10803
39600	15436	Rivets	Deluxe Trio	0.678063	10803
39601	1666	Udora	Superguidis	0.6495449999999999	10617
39602	1669	Faichecleres	Superguidis	0.661589	10617
39603	4799	Pata de Elefante	Superguidis	0.962852	10617
39604	4801	Graforréia Xilarmônica	Superguidis	0.502992	10617
39605	7418	Inmigrantes	Superguidis	1.0	10617
39606	8713	Rock Rocket	Superguidis	0.487422	10617
39607	11456	Volver	Superguidis	0.67602	10617
39608	13716	Wonkavision	Superguidis	0.727242	10617
39609	13938	Frank Jorge	Superguidis	0.40558299999999997	10617
39610	13942	Nico Nicolaiewsky	Superguidis	0.35558	10617
39611	14223	Volantes	Superguidis	0.8740899999999999	10617
39612	14271	Rockz	Superguidis	0.520907	10617
39613	14454	Lucy and The Popsonics	Superguidis	0.479803	10617
39614	14455	Ecos Falsos	Superguidis	0.676984	10617
39615	15260	Luisa Mandou um Beijo	Superguidis	0.56588	10617
39616	1667	Mike Ness	Hank Williams III	0.265125	4536
39617	4520	Hank Williams	Hank Williams III	0.677988	4536
39618	1667	Mike Ness	The Peacocks	0.25905	16874
39619	10403	Bloodsucking Zombies From Outer Space	The Peacocks	0.494358	16874
39620	1668	Matt White	Josh Kelley	0.816293	4490
39621	2427	Teddy Geiger	Josh Kelley	0.6278630000000001	4490
39622	3076	Matt Wertz	Josh Kelley	0.584604	4490
39623	3749	Gavin DeGraw	Josh Kelley	0.71202	4490
39624	4487	Jon McLaughlin	Josh Kelley	0.896648	4490
39625	7318	Matt Nathanson	Josh Kelley	0.68794	4490
39626	7321	Howie Day	Josh Kelley	0.648458	4490
39627	12310	Jason Reeves	Josh Kelley	0.5440119999999999	4490
39628	16939	Dave Barnes	Josh Kelley	0.38455700000000004	4490
39629	1668	Matt White	Dave Barnes	0.77083	16939
39630	3076	Matt Wertz	Dave Barnes	1.0	16939
39631	4487	Jon McLaughlin	Dave Barnes	0.813515	16939
39632	4490	Josh Kelley	Dave Barnes	0.657808	16939
39633	5464	Joe Brooks	Dave Barnes	0.41467600000000004	16939
39634	5755	Steve Moakler	Dave Barnes	0.547689	16939
39635	12310	Jason Reeves	Dave Barnes	0.646636	16939
39636	13218	Eric Hutchinson	Dave Barnes	0.700437	16939
39637	1668	Matt White	Jon McLaughlin	0.688465	4487
39638	2427	Teddy Geiger	Jon McLaughlin	1.0	4487
39639	2977	Kris Allen	Jon McLaughlin	0.553465	4487
39640	3076	Matt Wertz	Jon McLaughlin	0.44688500000000003	4487
39641	3081	Sara Bareilles	Jon McLaughlin	0.396934	4487
39642	3756	Mat Kearney	Jon McLaughlin	0.5648449999999999	4487
39643	4490	Josh Kelley	Jon McLaughlin	0.7865449999999999	4487
39644	5464	Joe Brooks	Jon McLaughlin	0.360404	4487
39645	7318	Matt Nathanson	Jon McLaughlin	0.733775	4487
39646	8356	Jason Walker	Jon McLaughlin	0.23436300000000002	4487
39647	9084	Tyler Hilton	Jon McLaughlin	0.47540200000000005	4487
39648	12310	Jason Reeves	Jon McLaughlin	0.6862159999999999	4487
39649	16939	Dave Barnes	Jon McLaughlin	0.41718500000000003	4487
39650	17865	Tyrone Wells	Jon McLaughlin	0.619205	4487
39651	1669	Faichecleres	Graforréia Xilarmônica	0.573191	4801
39652	4799	Pata de Elefante	Graforréia Xilarmônica	1.0	4801
39653	10617	Superguidis	Graforréia Xilarmônica	0.599398	4801
39654	10993	Rosa Tattooada	Graforréia Xilarmônica	0.559875	4801
39655	10994	Garotos da Rua	Graforréia Xilarmônica	0.714122	4801
39656	13059	Humberto Gessinger Trio	Graforréia Xilarmônica	0.49173599999999995	4801
39657	13938	Frank Jorge	Graforréia Xilarmônica	1.0	4801
39658	1672	Avenged Sevenfold	Alter Bridge	0.551981	2794
39659	2352	Creed	Alter Bridge	0.631541	2794
39660	2595	Slash	Alter Bridge	0.812224	2794
39661	2789	Velvet Revolver	Alter Bridge	0.49966700000000003	2794
39662	5526	Black Stone Cherry	Alter Bridge	0.95436	2794
39663	6254	The Mayfield Four	Alter Bridge	1.0	2794
39664	7780	Scott Stapp	Alter Bridge	0.426088	2794
39665	1674	The Medic Droid	PlayRadioPlay!	0.422811	6615
39666	6594	The Secret Handshake	PlayRadioPlay!	0.8925280000000001	6615
39667	6598	Breathe Electric	PlayRadioPlay!	0.497978	6615
39668	6604	Swimming With Dolphins	PlayRadioPlay!	0.419863	6615
39669	1674	The Medic Droid	Call the Cops	0.345113	6605
39670	6598	Breathe Electric	Call the Cops	0.584883	6605
39671	6604	Swimming With Dolphins	Call the Cops	0.35353	6605
39672	1674	The Medic Droid	The Secret Handshake	0.281918	6594
39673	6604	Swimming With Dolphins	The Secret Handshake	0.36015	6594
39674	6615	PlayRadioPlay!	The Secret Handshake	0.397488	6594
39675	1676	from aphony	Worthless Without	0.9051549999999999	8305
39676	6011	Nevea Tears	Worthless Without	0.718491	8305
39677	6028	The Handshake Affair	Worthless Without	0.7012510000000001	8305
39678	14583	Her Words Kill	Worthless Without	0.705852	8305
39679	1678	BrokeNCYDE	Sienna Skies	0.157716	5143
39680	4774	Adept	Sienna Skies	0.79901	5143
39681	5129	His Statue Falls	Sienna Skies	0.668941	5143
39682	17635	Everyone Dies in Utah	Sienna Skies	0.906474	5143
39683	1678	BrokeNCYDE	Devil Sold His Soul	0.152023	6010
39684	6015	A Hope For Home	Devil Sold His Soul	0.59868	6010
39685	1678	BrokeNCYDE	T. Mills	0.151283	10964
39686	1679	Stephen Jerzak	HeyHiHello!	0.678257	6607
39687	5314	nickasaur!	HeyHiHello!	0.685863	6607
39688	6609	The Title	HeyHiHello!	0.705447	6607
39689	14733	Secret Secret Dino Club	HeyHiHello!	0.772728	6607
39690	15219	ALL CAPS	HeyHiHello!	0.266464	6607
39691	1679	Stephen Jerzak	Jimmy Robbins	0.599062	14012
39692	3684	Tyler Kyte	Jimmy Robbins	0.06615399999999999	14012
39693	11394	November Blessing	Jimmy Robbins	0.534878	14012
39694	11396	Luke Pickett	Jimmy Robbins	0.376782	14012
39695	14011	Goot	Jimmy Robbins	1.0	14012
39696	14733	Secret Secret Dino Club	Jimmy Robbins	0.73323	14012
39697	18561	Ronnie Day	Jimmy Robbins	0.72149	14012
39698	1679	Stephen Jerzak	Boys Will Be Boys	0.5756180000000001	6606
39699	5311	Mercy Mercedes	Boys Will Be Boys	0.701585	6606
39700	5322	School Boy Humor	Boys Will Be Boys	0.988682	6606
39701	6596	Kill Paradise	Boys Will Be Boys	0.53559	6606
39702	6597	Rediscover	Boys Will Be Boys	0.42003900000000005	6606
39703	6599	Show Me The Skyline	Boys Will Be Boys	1.0	6606
39704	6603	The Bigger Lights	Boys Will Be Boys	1.0	6606
39705	6607	HeyHiHello!	Boys Will Be Boys	0.55042	6606
39706	6609	The Title	Boys Will Be Boys	0.883017	6606
39707	6610	Goodnight Sunrise	Boys Will Be Boys	0.880921	6606
39708	6611	Let's Get It	Boys Will Be Boys	1.0	6606
39709	6616	Red Car Wire	Boys Will Be Boys	1.0	6606
39710	14733	Secret Secret Dino Club	Boys Will Be Boys	0.8312360000000001	6606
39711	16064	Stereos	Boys Will Be Boys	0.302998	6606
39712	16669	Amely	Boys Will Be Boys	0.7030489999999999	6606
39713	1682	Bratz	Janel Parrish	0.422824	16770
39714	1682	Bratz	Brie Larson	0.30342600000000003	3327
39715	2980	Cassie Steele	Brie Larson	0.25847800000000004	3327
39716	3496	Lindsay Pagano	Brie Larson	0.8803049999999999	3327
39717	7394	Clique Girlz	Brie Larson	0.749273	3327
39718	7399	Emma Roberts	Brie Larson	0.612851	3327
39719	7447	Stephanie McIntosh	Brie Larson	0.7196229999999999	3327
39720	9403	Karmina	Brie Larson	0.48487399999999997	3327
39721	9893	KSM	Brie Larson	0.45974	3327
39722	10060	Lucy Walsh	Brie Larson	0.474283	3327
39723	10678	I Nine	Brie Larson	0.572789	3327
39724	10680	Joanna Pacitti	Brie Larson	0.96867	3327
39725	11937	AnnaSophia Robb	Brie Larson	0.095864	3327
39726	12215	Aslyn	Brie Larson	0.5977859999999999	3327
39727	13063	Cheyenne Kimball	Brie Larson	1.0	3327
39728	13064	Jordan McCoy	Brie Larson	1.0	3327
39729	13736	Samantha Ronson	Brie Larson	0.185313	3327
39730	14628	Alana Grace	Brie Larson	0.702615	3327
39731	16929	Huckapoo	Brie Larson	0.553248	3327
39732	17080	Haylie Duff	Brie Larson	0.46676899999999993	3327
39733	1682	Bratz	Cheyenne Kimball	0.24249	13063
39734	2980	Cassie Steele	Cheyenne Kimball	0.221108	13063
39735	3327	Brie Larson	Cheyenne Kimball	1.0	13063
39736	3931	Evan Taubenfeld	Cheyenne Kimball	0.125704	13063
39737	7394	Clique Girlz	Cheyenne Kimball	0.527129	13063
39738	7399	Emma Roberts	Cheyenne Kimball	0.5346350000000001	13063
39739	7447	Stephanie McIntosh	Cheyenne Kimball	0.5873970000000001	13063
39740	10060	Lucy Walsh	Cheyenne Kimball	0.420303	13063
39741	10678	I Nine	Cheyenne Kimball	0.581457	13063
39742	10680	Joanna Pacitti	Cheyenne Kimball	0.912351	13063
39743	11578	Hana Pestle	Cheyenne Kimball	0.256473	13063
39744	12215	Aslyn	Cheyenne Kimball	0.712483	13063
39745	13064	Jordan McCoy	Cheyenne Kimball	0.677573	13063
39746	14628	Alana Grace	Cheyenne Kimball	0.755159	13063
39747	1682	Bratz	Emma Roberts	0.216784	7399
39748	1693	Christy Carlson Romano	Emma Roberts	0.426616	7399
39749	3327	Brie Larson	Emma Roberts	0.553298	7399
39750	7394	Clique Girlz	Emma Roberts	0.760594	7399
39751	9893	KSM	Emma Roberts	0.5178050000000001	7399
39752	11937	AnnaSophia Robb	Emma Roberts	0.183675	7399
39753	13063	Cheyenne Kimball	Emma Roberts	0.482683	7399
39754	13064	Jordan McCoy	Emma Roberts	0.6003970000000001	7399
39755	14389	Steve Rushton	Emma Roberts	0.5133909999999999	7399
39756	16770	Janel Parrish	Emma Roberts	0.075529	7399
39757	17080	Haylie Duff	Emma Roberts	0.596114	7399
39758	18441	Tiffany Thornton	Emma Roberts	0.341066	7399
39759	18564	Anneliese van der Pol	Emma Roberts	0.501202	7399
39760	1685	Everlife	Drew Seeley	0.44260600000000005	13546
39761	4294	Corbin Bleu	Drew Seeley	0.659026	13546
39762	7397	Alyson Stoner	Drew Seeley	0.802451	13546
39763	13720	Meaghan Martin	Drew Seeley	0.768309	13546
39764	1686	Weird Al Yankovic	Tom Lehrer	0.802588	11485
39765	3635	Monty Python	Tom Lehrer	0.560856	11485
39766	6644	Garfunkel and Oates	Tom Lehrer	0.358775	11485
39767	7424	Noël Coward	Tom Lehrer	0.184726	11485
39768	11510	Jonathan Coulton	Tom Lehrer	0.853195	11485
39769	17326	Stephen Lynch	Tom Lehrer	0.5160239999999999	11485
39770	1686	Weird Al Yankovic	Richard Cheese	0.518626	10026
39771	2620	Beatallica	Richard Cheese	0.8029729999999999	10026
39772	8776	Hellsongs	Richard Cheese	0.512495	10026
39773	1686	Weird Al Yankovic	The Simpsons	0.508572	8359
39774	3635	Monty Python	The Simpsons	0.794944	8359
39775	5956	Spongebob Squarepants	The Simpsons	0.8455469999999999	8359
39776	8741	South Park	The Simpsons	0.310651	8359
39777	18102	DVDA	The Simpsons	0.25159899999999996	8359
39778	1687	Liz Phair	Juliana Hatfield	1.0	11955
39779	3287	Throwing Muses	Juliana Hatfield	0.30020399999999997	11955
39780	5790	Aimee Mann	Juliana Hatfield	0.8693379999999999	11955
39781	6556	The Lemonheads	Juliana Hatfield	0.346443	11955
39782	7245	Sam Phillips	Juliana Hatfield	0.382886	11955
39783	9467	Veruca Salt	Juliana Hatfield	0.571222	11955
39784	9747	The Murmurs	Juliana Hatfield	0.38568800000000003	11955
39785	11954	Lisa Germano	Juliana Hatfield	0.705639	11955
39786	13414	Nina Gordon	Juliana Hatfield	0.507998	11955
39787	13750	Kristin Hersh	Juliana Hatfield	0.29292199999999996	11955
39788	14239	Frente!	Juliana Hatfield	0.775263	11955
39789	15872	that dog.	Juliana Hatfield	0.682311	11955
39790	1687	Liz Phair	Nina Gordon	0.58562	13414
39791	6523	Angelfish	Nina Gordon	0.362227	13414
39792	9467	Veruca Salt	Nina Gordon	1.0	13414
39793	9470	Poe	Nina Gordon	0.8086869999999999	13414
39794	11955	Juliana Hatfield	Nina Gordon	0.19403	13414
39795	13712	Leona Naess	Nina Gordon	0.8471270000000001	13414
39796	1687	Liz Phair	Helium	0.5692159999999999	17504
39797	3287	Throwing Muses	Helium	0.286907	17504
39798	15866	Velocity Girl	Helium	0.6092350000000001	17504
39799	1688	iamamiwhoami	Björk	0.9847610000000001	1098
39800	1983	The Knife	Björk	0.361478	1098
39801	1990	Fever Ray	Björk	0.53272	1098
39802	2083	M.I.A.	Björk	0.585407	1098
39803	3068	St. Vincent	Björk	0.58819	1098
39804	3110	Fiona Apple	Björk	0.607532	1098
39805	3201	Kate Bush	Björk	0.858951	1098
39806	3298	The Sugarcubes	Björk	1.0	1098
39807	14530	Susanne Sundfør	Björk	0.551322	1098
39808	17867	Grimes	Björk	0.767655	1098
39809	18741	Diamanda Galás	Björk	0.525354	1098
39810	1688	iamamiwhoami	Susanne Sundfør	0.765162	14530
39811	3202	Charlotte Gainsbourg	Susanne Sundfør	0.5768800000000001	14530
39812	4152	Kari Rueslåtten	Susanne Sundfør	0.438308	14530
39813	13443	Anneli Drecker	Susanne Sundfør	0.31805300000000003	14530
39814	14632	Ane Brun	Susanne Sundfør	0.42168500000000003	14530
39815	1689	Bowling for Soup	American Hi-Fi	1.0	6558
39816	3398	+44	American Hi-Fi	0.345491	6558
39817	4259	Cauterize	American Hi-Fi	0.802687	6558
39818	4394	Foxboro Hot Tubs	American Hi-Fi	0.15198399999999998	6558
39819	4832	Mest	American Hi-Fi	0.6467689999999999	6558
39820	6247	Sugarcult	American Hi-Fi	1.0	6558
39821	10070	Gob	American Hi-Fi	0.446583	6558
39822	12482	Wheatus	American Hi-Fi	0.7597659999999999	6558
39823	12573	Butch Walker	American Hi-Fi	0.154668	6558
39824	13844	Steriogram	American Hi-Fi	0.7989729999999999	6558
39825	16758	Lucky Boys Confusion	American Hi-Fi	0.259335	6558
39826	17791	Neverstore	American Hi-Fi	0.34971199999999997	6558
39827	1689	Bowling for Soup	Sugarcult	0.812735	6247
39828	3398	+44	Sugarcult	0.39279400000000003	6247
39829	3402	City Sleeps	Sugarcult	0.80096	6247
39830	4394	Foxboro Hot Tubs	Sugarcult	0.143179	6247
39831	4832	Mest	Sugarcult	0.759995	6247
39832	5310	Zebrahead	Sugarcult	0.640514	6247
39833	5313	Amber Pacific	Sugarcult	0.9309959999999999	6247
39834	5784	Unwritten Law	Sugarcult	0.9698399999999999	6247
39835	6558	American Hi-Fi	Sugarcult	1.0	6247
39836	9764	Autopilot Off	Sugarcult	0.859334	6247
39837	10070	Gob	Sugarcult	0.530679	6247
39838	13844	Steriogram	Sugarcult	0.692945	6247
39839	16591	I Hate Kate	Sugarcult	0.45595600000000003	6247
39840	1689	Bowling for Soup	Allister	0.684972	6554
39841	4375	MxPx	Allister	0.765269	6554
39842	4434	The Ataris	Allister	0.812321	6554
39843	4826	Rufio	Allister	0.7402340000000001	6554
39844	4832	Mest	Allister	1.0	6554
39845	4836	Fenix TX	Allister	1.0	6554
39846	5310	Zebrahead	Allister	0.688846	6554
39847	5313	Amber Pacific	Allister	1.0	6554
39848	6558	American Hi-Fi	Allister	0.653457	6554
39849	9764	Autopilot Off	Allister	0.798706	6554
39850	10070	Gob	Allister	0.496004	6554
39851	11795	Midtown	Allister	0.662987	6554
39852	12701	Eleventyseven	Allister	0.421712	6554
39853	16758	Lucky Boys Confusion	Allister	0.385631	6554
39854	17791	Neverstore	Allister	0.401246	6554
39855	1693	Christy Carlson Romano	Anneliese van der Pol	1.0	18564
39856	7394	Clique Girlz	Anneliese van der Pol	0.7767109999999999	18564
39857	7399	Emma Roberts	Anneliese van der Pol	0.5534220000000001	18564
39858	7400	Disney Channel Circle of Stars	Anneliese van der Pol	1.0	18564
39859	11937	AnnaSophia Robb	Anneliese van der Pol	0.239306	18564
39860	16776	Stevie Brock	Anneliese van der Pol	0.324322	18564
39861	1694	Dolly Parton	Emmylou Harris	0.8580450000000001	4545
39862	2465	Alison Krauss	Emmylou Harris	0.296477	4545
39863	4524	Gillian Welch	Emmylou Harris	0.465587	4545
39864	4531	Lucinda Williams	Emmylou Harris	0.8673790000000001	4545
39865	4544	Gram Parsons	Emmylou Harris	0.49720200000000003	4545
39866	5629	The Nitty Gritty Dirt Band	Emmylou Harris	0.372314	4545
39867	7153	Cowboy Junkies	Emmylou Harris	0.6816800000000001	4545
39868	8099	Patty Griffin	Emmylou Harris	0.764659	4545
39869	9699	Joan Baez	Emmylou Harris	0.657867	4545
39870	11916	Bonnie Raitt	Emmylou Harris	0.762592	4545
39871	13702	Daniel Lanois	Emmylou Harris	0.956068	4545
39872	17500	Lyle Lovett	Emmylou Harris	0.605011	4545
39873	1696	Billy Ray Cyrus	Aaron Tippin	1.0	3599
39874	3581	Alabama	Aaron Tippin	0.9109510000000001	3599
39875	3600	Emerson Drive	Aaron Tippin	0.709908	3599
39876	9479	Collin Raye	Aaron Tippin	0.8209489999999999	3599
39877	11773	Tracy Byrd	Aaron Tippin	0.6978	3599
39878	15460	Darryl Worley	Aaron Tippin	0.9028280000000001	3599
39879	1696	Billy Ray Cyrus	Tracy Byrd	0.8822479999999999	11773
39880	2445	Trace Adkins	Tracy Byrd	0.8501350000000001	11773
39881	2447	Phil Vassar	Tracy Byrd	0.771881	11773
39882	2455	Toby Keith	Tracy Byrd	0.779668	11773
39883	2466	Vince Gill	Tracy Byrd	0.862684	11773
39884	2467	George Strait	Tracy Byrd	0.8013680000000001	11773
39885	2468	Alan Jackson	Tracy Byrd	0.706019	11773
39886	3586	Mark Wills	Tracy Byrd	0.841543	11773
39887	3590	Clay Walker	Tracy Byrd	1.0	11773
39888	3593	Joe Nichols	Tracy Byrd	0.768029	11773
39889	3599	Aaron Tippin	Tracy Byrd	1.0	11773
39890	3600	Emerson Drive	Tracy Byrd	0.8041590000000001	11773
39891	3608	Travis Tritt	Tracy Byrd	0.978828	11773
39892	3609	Clint Black	Tracy Byrd	0.769091	11773
39893	9479	Collin Raye	Tracy Byrd	0.815652	11773
39894	11771	Sammy Kershaw	Tracy Byrd	0.702073	11773
39895	11775	Randy Travis	Tracy Byrd	0.6741199999999999	11773
39896	11778	John Michael Montgomery	Tracy Byrd	0.9616239999999999	11773
39897	11780	Tracy Lawrence	Tracy Byrd	1.0	11773
39898	15460	Darryl Worley	Tracy Byrd	0.9701190000000001	11773
39899	1696	Billy Ray Cyrus	Darryl Worley	0.8426629999999999	15460
39900	2445	Trace Adkins	Darryl Worley	0.784874	15460
39901	2447	Phil Vassar	Darryl Worley	1.0	15460
39902	2457	Lonestar	Darryl Worley	0.8792969999999999	15460
39903	3586	Mark Wills	Darryl Worley	0.9216489999999999	15460
39904	3592	Chris Cagle	Darryl Worley	0.6725300000000001	15460
39905	3599	Aaron Tippin	Darryl Worley	0.894273	15460
39906	3600	Emerson Drive	Darryl Worley	1.0	15460
39907	3601	Montgomery Gentry	Darryl Worley	0.888762	15460
39908	18661	Josh Gracin	Darryl Worley	0.548447	15460
39909	1696	Billy Ray Cyrus	Clint Black	0.786886	3609
39910	2442	Garth Brooks	Clint Black	0.699241	3609
39911	2466	Vince Gill	Clint Black	0.8923180000000001	3609
39912	2467	George Strait	Clint Black	0.830182	3609
39913	2468	Alan Jackson	Clint Black	0.695813	3609
39914	3581	Alabama	Clint Black	0.8296459999999999	3609
39915	3590	Clay Walker	Clint Black	0.917883	3609
39916	3599	Aaron Tippin	Clint Black	0.842593	3609
39917	3608	Travis Tritt	Clint Black	1.0	3609
39918	9479	Collin Raye	Clint Black	0.889243	3609
39919	11773	Tracy Byrd	Clint Black	0.73341	3609
39920	11775	Randy Travis	Clint Black	0.9536879999999999	3609
39921	11778	John Michael Montgomery	Clint Black	0.735229	3609
39922	11782	Blackhawk	Clint Black	0.812002	3609
39923	14509	Dwight Yoakam	Clint Black	1.0	3609
39924	1696	Billy Ray Cyrus	Emerson Drive	0.782166	3600
39925	2447	Phil Vassar	Emerson Drive	0.842965	3600
39926	3577	Casey James	Emerson Drive	0.417019	3600
39927	3606	SHeDaisy	Emerson Drive	0.745145	3600
39928	3765	Gretchen Wilson	Emerson Drive	0.779014	3600
39929	8561	Van Zant	Emerson Drive	0.435942	3600
39930	15460	Darryl Worley	Emerson Drive	1.0	3600
39931	17570	The Beat Farmers	Emerson Drive	0.20890100000000003	3600
39932	18661	Josh Gracin	Emerson Drive	0.648176	3600
39933	1696	Billy Ray Cyrus	Clay Walker	0.76741	3590
39934	2447	Phil Vassar	Clay Walker	0.72849	3590
39935	2457	Lonestar	Clay Walker	1.0	3590
39936	2466	Vince Gill	Clay Walker	0.7661600000000001	3590
39937	2467	George Strait	Clay Walker	0.855517	3590
39938	3586	Mark Wills	Clay Walker	1.0	3590
39939	3587	Gary Allan	Clay Walker	0.8417889999999999	3590
39940	3599	Aaron Tippin	Clay Walker	0.897415	3590
39941	3600	Emerson Drive	Clay Walker	0.773285	3590
39942	3608	Travis Tritt	Clay Walker	0.9469879999999999	3590
39943	3609	Clint Black	Clay Walker	0.867554	3590
39944	9479	Collin Raye	Clay Walker	0.9441459999999999	3590
39945	11771	Sammy Kershaw	Clay Walker	0.664616	3590
39946	11773	Tracy Byrd	Clay Walker	0.9013180000000001	3590
39947	11778	John Michael Montgomery	Clay Walker	1.0	3590
39948	11780	Tracy Lawrence	Clay Walker	0.794183	3590
39949	15460	Darryl Worley	Clay Walker	0.884346	3590
39950	1696	Billy Ray Cyrus	Travis Tritt	0.7642359999999999	3608
39951	2466	Vince Gill	Travis Tritt	0.815346	3608
39952	2468	Alan Jackson	Travis Tritt	0.724216	3608
39953	3581	Alabama	Travis Tritt	0.8109890000000001	3608
39954	3590	Clay Walker	Travis Tritt	0.828024	3608
39955	3599	Aaron Tippin	Travis Tritt	0.8389709999999999	3608
39956	3609	Clint Black	Travis Tritt	0.8264319999999999	3608
39957	11771	Sammy Kershaw	Travis Tritt	0.795407	3608
39958	11773	Tracy Byrd	Travis Tritt	0.771405	3608
39959	11775	Randy Travis	Travis Tritt	0.8625870000000001	3608
39960	11778	John Michael Montgomery	Travis Tritt	0.76159	3608
39961	11780	Tracy Lawrence	Travis Tritt	0.754879	3608
39962	11782	Blackhawk	Travis Tritt	0.8752190000000001	3608
39963	14509	Dwight Yoakam	Travis Tritt	0.787697	3608
39964	1700	Clint Mansell	John Murphy	0.9174200000000001	5806
39965	3209	Tomandandy	John Murphy	0.501941	5806
39966	5074	Rob Dougan	John Murphy	0.446295	5806
39967	6051	Daniel Licht	John Murphy	0.369178	5806
39968	9369	Charlie Clouser	John Murphy	0.529307	5806
39969	1700	Clint Mansell	Cliff Martinez	0.8024560000000001	1716
39970	3886	Angelo Badalamenti	Cliff Martinez	0.266756	1716
39971	6187	Jonny Greenwood	Cliff Martinez	0.361214	1716
39972	8919	Trent Reznor	Cliff Martinez	0.494962	1716
39973	10372	John Carpenter	Cliff Martinez	0.271124	1716
39974	10389	Trent Reznor and Atticus Ross	Cliff Martinez	0.494962	1716
39975	1700	Clint Mansell	Carter Burwell	0.6261260000000001	912
39976	1716	Cliff Martinez	Carter Burwell	0.5969439999999999	912
39977	1729	Craig Armstrong	Carter Burwell	0.755892	912
39978	3208	Jon Brion	Carter Burwell	0.742149	912
39979	4054	Paul Cantelon	Carter Burwell	0.7704	912
39980	6187	Jonny Greenwood	Carter Burwell	0.38166300000000003	912
39981	7009	Rachel Portman	Carter Burwell	0.51695	912
39982	8291	Nick Cave	Carter Burwell	0.538572	912
39983	8829	梅林茂	Carter Burwell	0.35849000000000003	912
39984	9404	Dario Marianelli	Carter Burwell	0.525523	912
39985	10218	Abel Korzeniowski	Carter Burwell	0.540247	912
39986	10695	Jan A.P. Kaczmarek	Carter Burwell	0.636658	912
39987	11587	Alberto Iglesias	Carter Burwell	0.635796	912
39988	15597	Michael Brook	Carter Burwell	0.74165	912
39989	1703	The Cult	Great White	0.5613640000000001	8423
39990	1808	Ratt	Great White	0.6096550000000001	8423
39991	1810	Def Leppard	Great White	0.818076	8423
39992	2780	Lita Ford	Great White	0.968195	8423
39993	2856	Night Ranger	Great White	0.874539	8423
39994	2859	Warrant	Great White	0.680422	8423
39995	2973	Dokken	Great White	0.595553	8423
39996	3095	Slaughter	Great White	0.795281	8423
39997	3471	Quiet Riot	Great White	0.828984	8423
39998	3473	David Lee Roth	Great White	0.561612	8423
39999	3480	L.A. Guns	Great White	0.7757	8423
40000	4370	Brother Cane	Great White	0.703975	8423
40001	4460	Cinderella	Great White	0.872825	8423
40002	5016	Bonfire	Great White	0.722376	8423
40003	5159	Autograph	Great White	0.763284	8423
40004	5160	Don Dokken	Great White	0.32500500000000004	8423
40005	5165	White Lion	Great White	0.9059879999999999	8423
40006	5812	Krokus	Great White	0.9604440000000001	8423
40007	9334	Tesla	Great White	1.0	8423
40008	9461	Lee Aaron	Great White	0.711465	8423
40009	9510	Helix	Great White	0.639232	8423
40010	10689	Kix	Great White	1.0	8423
40011	10757	Slaughter and The Dogs	Great White	0.795281	8423
40012	11501	David Coverdale	Great White	0.481329	8423
40013	12152	Damn Yankees	Great White	0.8601139999999999	8423
40014	17652	Sammy Hagar	Great White	0.962073	8423
40015	17992	Aldo Nova	Great White	0.6167159999999999	8423
40016	1703	The Cult	David Lee Roth	0.536666	3473
40017	2347	Van Halen	David Lee Roth	1.0	3473
40018	2565	Extreme	David Lee Roth	0.8370989999999999	3473
40019	4458	Ace Frehley	David Lee Roth	0.288084	3473
40020	5169	Living Colour	David Lee Roth	0.403089	3473
40021	7052	King's X	David Lee Roth	0.431472	3473
40022	17652	Sammy Hagar	David Lee Roth	0.970197	3473
40023	1704	Unheilig	Letzte Instanz	0.626355	18524
40024	1712	Megaherz	Letzte Instanz	0.43915	18524
40025	2032	Die Apokalyptischen Reiter	Letzte Instanz	0.668633	18524
40026	2038	In Extremo	Letzte Instanz	0.599249	18524
40027	4912	E Nomine	Letzte Instanz	0.709068	18524
40028	5610	Samsas Traum	Letzte Instanz	0.349165	18524
40029	5717	Mantus	Letzte Instanz	0.5367460000000001	18524
40030	7604	Schelmish	Letzte Instanz	0.578347	18524
40031	8405	Schandmaul	Letzte Instanz	0.688448	18524
40032	9263	ASP	Letzte Instanz	1.0	18524
40033	9634	Mono Inc.	Letzte Instanz	0.821376	18524
40034	9637	Zeraphine	Letzte Instanz	0.530021	18524
40035	9643	Eisheilig	Letzte Instanz	1.0	18524
40036	9978	Subway to Sally	Letzte Instanz	0.905705	18524
40037	9979	Tanzwut	Letzte Instanz	1.0	18524
40038	18520	Saltatio Mortis	Letzte Instanz	0.713663	18524
40039	1705	Hans Zimmer	Steve Jablonsky	0.659745	2035
40040	3209	Tomandandy	Steve Jablonsky	0.48956700000000003	2035
40041	4917	Klaus Badelt	Steve Jablonsky	0.69816	2035
40042	5806	John Murphy	Steve Jablonsky	0.596439	2035
40043	6252	Tyler Bates	Steve Jablonsky	0.823636	2035
40044	6275	Red Elvises	Steve Jablonsky	0.96854	2035
40045	6392	Kevin Riepl	Steve Jablonsky	0.6917369999999999	2035
40046	6397	Harry Gregson-Williams	Steve Jablonsky	0.8355610000000001	2035
40047	8036	Zack Hemsey	Steve Jablonsky	0.583445	2035
40048	9369	Charlie Clouser	Steve Jablonsky	0.370271	2035
40049	9981	Geoff Zanelli	Steve Jablonsky	0.8990819999999999	2035
